"state","lga","intervention","intervention_mix_to_show","intervention_summary","plan","plan_description"
"Kebbi","Dandi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Dandi","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Dandi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Fakai","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Gwandu","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Jega","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Kalgo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Koko/Besse","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Maiyama","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Ngaski","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Sakaba","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Shanga","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Suru","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Wasagu/Danko","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Yauri","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Kebbi","Zuru","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Binji","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Bodinga","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Dange Shuni","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gada","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Goronyo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gudu","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Gwadabawa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Illela","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Isa","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kebbe","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Kware","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Rabah","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Sabon Birni","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Shagari","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
"Sokoto","Silame","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 1","Removal of PMC"
