"state","lga","intervention","standardised_intervention","full_name","value","currency"
"Enugu","Nkanu East","ITN Routine","itn_routine","ITN Routine Net Operational",19839996.7673584,"Naira"
"Enugu","Nkanu East","ITN Routine","itn_routine","ITN Routine Net Operational",12399.997979599,"USD"
"Enugu","Nkanu East","ITN Routine","itn_routine","ITN Routine Net Procurement",79359987.0694337,"Naira"
"Enugu","Nkanu East","ITN Routine","itn_routine","ITN Routine Net Procurement",49599.9919183961,"USD"
"Enugu","Nkanu East","Malaria Vaccine","vacc","Malaria Vaccine Operational",11612062.9351983,"Naira"
"Enugu","Nkanu East","Malaria Vaccine","vacc","Malaria Vaccine Operational",7257.53933449894,"USD"
"Enugu","Nkanu East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",198301518.251361,"Naira"
"Enugu","Nkanu East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",123938.448907101,"USD"
"Enugu","Nkanu East","PMC","pmc","PMC Distribution",2800956.58126092,"Naira"
"Enugu","Nkanu East","PMC","pmc","PMC Distribution",1750.59786328808,"USD"
"Enugu","Nkanu East","PMC","pmc","PMC SP Procurement",80846918.4906142,"Naira"
"Enugu","Nkanu East","PMC","pmc","PMC SP Procurement",50529.3240566339,"USD"
"Enugu","Nkanu East","Private Sector Case Management","cm_private","CM Private",361074804.953611,"Naira"
"Enugu","Nkanu East","Private Sector Case Management","cm_private","CM Private",225671.753096007,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM AL Distribution",41327392.1109567,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM AL Distribution",25829.6200693479,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM AL Procurement",165309568.443827,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM AL Procurement",103318.480277392,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6573527.01339387,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4108.45438337117,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",26294108.0535755,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",16433.8175334847,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RAS Distribution",115348.181159592,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RAS Distribution",72.092613224745,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RAS Prcurement",461392.724638368,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RAS Prcurement",288.37045289898,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4924683.29947335,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",3077.92706217084,"USD"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",19698733.1978934,"Naira"
"Enugu","Nkanu East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",12311.7082486834,"USD"
"Enugu","Nkanu West","IPTp","iptp","IPTp SP Distribution",4444649.44484152,"Naira"
"Enugu","Nkanu West","IPTp","iptp","IPTp SP Distribution",2777.90590302595,"USD"
"Enugu","Nkanu West","IPTp","iptp","IPTp SP Procurement",17778597.7793661,"Naira"
"Enugu","Nkanu West","IPTp","iptp","IPTp SP Procurement",11111.6236121038,"USD"
"Enugu","Nkanu West","ITN Routine","itn_routine","ITN Routine Net Operational",19038341.5926527,"Naira"
"Enugu","Nkanu West","ITN Routine","itn_routine","ITN Routine Net Operational",11898.9634954079,"USD"
"Enugu","Nkanu West","ITN Routine","itn_routine","ITN Routine Net Procurement",76153366.3706108,"Naira"
"Enugu","Nkanu West","ITN Routine","itn_routine","ITN Routine Net Procurement",47595.8539816317,"USD"
"Enugu","Nkanu West","Malaria Vaccine","vacc","Malaria Vaccine Operational",11142865.7649485,"Naira"
"Enugu","Nkanu West","Malaria Vaccine","vacc","Malaria Vaccine Operational",6964.29110309281,"USD"
"Enugu","Nkanu West","Malaria Vaccine","vacc","Malaria Vaccine Procurement",190288944.452975,"Naira"
"Enugu","Nkanu West","Malaria Vaccine","vacc","Malaria Vaccine Procurement",118930.590283109,"USD"
"Enugu","Nkanu West","PMC","pmc","PMC Distribution",2687781.0921808,"Naira"
"Enugu","Nkanu West","PMC","pmc","PMC Distribution",1679.863182613,"USD"
"Enugu","Nkanu West","PMC","pmc","PMC SP Procurement",77580216.8209021,"Naira"
"Enugu","Nkanu West","PMC","pmc","PMC SP Procurement",48487.6355130638,"USD"
"Enugu","Nkanu West","Private Sector Case Management","cm_private","CM Private",346485211.555937,"Naira"
"Enugu","Nkanu West","Private Sector Case Management","cm_private","CM Private",216553.257222461,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM AL Distribution",39657516.9526427,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM AL Distribution",24785.9480954017,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM AL Procurement",158630067.810571,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM AL Procurement",99143.7923816069,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6307916.99298172,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3942.44812061357,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",25231667.9719269,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",15769.7924824543,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RAS Distribution",110687.421009086,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RAS Distribution",69.1796381306788,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RAS Prcurement",442749.684036342,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RAS Prcurement",276.718552522714,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4725696.48021615,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RDT Kits Distribution",2953.56030013509,"USD"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RDT Kits Procurement",18902785.9208646,"Naira"
"Enugu","Nkanu West","Public Sector Case Management","cm_public","CM RDT Kits Procurement",11814.2412005404,"USD"
"Enugu","Nsukka","IPTp","iptp","IPTp SP Distribution",9331939.35208685,"Naira"
"Enugu","Nsukka","IPTp","iptp","IPTp SP Distribution",5832.46209505428,"USD"
"Enugu","Nsukka","IPTp","iptp","IPTp SP Procurement",37327757.4083474,"Naira"
"Enugu","Nsukka","IPTp","iptp","IPTp SP Procurement",23329.8483802171,"USD"
"Enugu","Nsukka","ITN Routine Urban","itn_routine","ITN Routine Net Operational",39972702.3045982,"Naira"
"Enugu","Nsukka","ITN Routine Urban","itn_routine","ITN Routine Net Operational",24982.9389403739,"USD"
"Enugu","Nsukka","ITN Routine Urban","itn_routine","ITN Routine Net Procurement",159890809.218393,"Naira"
"Enugu","Nsukka","ITN Routine Urban","itn_routine","ITN Routine Net Procurement",99931.7557614956,"USD"
"Enugu","Nsukka","Malaria Vaccine","vacc","Malaria Vaccine Operational",23395444.0766142,"Naira"
"Enugu","Nsukka","Malaria Vaccine","vacc","Malaria Vaccine Operational",14622.1525478839,"USD"
"Enugu","Nsukka","Malaria Vaccine","vacc","Malaria Vaccine Procurement",399528671.731073,"Naira"
"Enugu","Nsukka","Malaria Vaccine","vacc","Malaria Vaccine Procurement",249705.419831921,"USD"
"Enugu","Nsukka","PMC","pmc","PMC Distribution",5643236.98757107,"Naira"
"Enugu","Nsukka","PMC","pmc","PMC Distribution",3527.02311723192,"USD"
"Enugu","Nsukka","PMC","pmc","PMC SP Procurement",162886609.456828,"Naira"
"Enugu","Nsukka","PMC","pmc","PMC SP Procurement",101804.130910518,"USD"
"Enugu","Nsukka","Private Sector Case Management","cm_private","CM Private",727476715.714364,"Naira"
"Enugu","Nsukka","Private Sector Case Management","cm_private","CM Private",454672.947321478,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM AL Distribution",83264506.6048877,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM AL Distribution",52040.3166280548,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM AL Procurement",333058026.419551,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM AL Procurement",208161.266512219,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",13244036.3513533,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",8277.52271959581,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",52976145.4054133,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",33110.0908783833,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RAS Distribution",232398.148091187,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RAS Distribution",145.248842556992,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RAS Prcurement",929592.592364746,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RAS Prcurement",580.995370227966,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RDT Kits Distribution",9922022.75950693,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RDT Kits Distribution",6201.26422469183,"USD"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RDT Kits Procurement",39688091.0380277,"Naira"
"Enugu","Nsukka","Public Sector Case Management","cm_public","CM RDT Kits Procurement",24805.0568987673,"USD"
"Enugu","Oji River","IPTp","iptp","IPTp SP Distribution",3882407.39680661,"Naira"
"Enugu","Oji River","IPTp","iptp","IPTp SP Distribution",2426.50462300413,"USD"
"Enugu","Oji River","IPTp","iptp","IPTp SP Procurement",15529629.5872265,"Naira"
"Enugu","Oji River","IPTp","iptp","IPTp SP Procurement",9706.01849201656,"USD"
"Enugu","Oji River","ITN Routine","itn_routine","ITN Routine Net Operational",16630017.5389606,"Naira"
"Enugu","Oji River","ITN Routine","itn_routine","ITN Routine Net Operational",10393.7609618504,"USD"
"Enugu","Oji River","ITN Routine","itn_routine","ITN Routine Net Procurement",66520070.1558423,"Naira"
"Enugu","Oji River","ITN Routine","itn_routine","ITN Routine Net Procurement",41575.0438474014,"USD"
"Enugu","Oji River","Malaria Vaccine","vacc","Malaria Vaccine Operational",9733308.55545161,"Naira"
"Enugu","Oji River","Malaria Vaccine","vacc","Malaria Vaccine Operational",6083.31784715726,"USD"
"Enugu","Oji River","Malaria Vaccine","vacc","Malaria Vaccine Procurement",166217654.427659,"Naira"
"Enugu","Oji River","Malaria Vaccine","vacc","Malaria Vaccine Procurement",103886.034017287,"USD"
"Enugu","Oji River","PMC","pmc","PMC Distribution",2347780.47690367,"Naira"
"Enugu","Oji River","PMC","pmc","PMC Distribution",1467.36279806479,"USD"
"Enugu","Oji River","PMC","pmc","PMC SP Procurement",67766425.9845967,"Naira"
"Enugu","Oji River","PMC","pmc","PMC SP Procurement",42354.0162403729,"USD"
"Enugu","Oji River","Private Sector Case Management","cm_private","CM Private",302655308.348359,"Naira"
"Enugu","Oji River","Private Sector Case Management","cm_private","CM Private",189159.567717724,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM AL Distribution",34640895.5456809,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM AL Distribution",21650.5597160506,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM AL Procurement",138563582.182724,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM AL Procurement",86602.2388642025,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5509974.16014832,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3443.7338500927,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",22039896.6405933,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",13774.9354003708,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RAS Distribution",96685.6143307032,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RAS Distribution",60.4285089566895,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RAS Prcurement",386742.457322813,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RAS Prcurement",241.714035826758,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4127902.36835165,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RDT Kits Distribution",2579.93898021978,"USD"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RDT Kits Procurement",16511609.4734066,"Naira"
"Enugu","Oji River","Public Sector Case Management","cm_public","CM RDT Kits Procurement",10319.7559208791,"USD"
"Enugu","Udenu","IPTp","iptp","IPTp SP Distribution",5388615.36350644,"Naira"
"Enugu","Udenu","IPTp","iptp","IPTp SP Distribution",3367.88460219153,"USD"
"Enugu","Udenu","IPTp","iptp","IPTp SP Procurement",21554461.4540258,"Naira"
"Enugu","Udenu","IPTp","iptp","IPTp SP Procurement",13471.5384087661,"USD"
"Enugu","Udenu","ITN Routine","itn_routine","ITN Routine Net Operational",23081752.8525043,"Naira"
"Enugu","Udenu","ITN Routine","itn_routine","ITN Routine Net Operational",14426.0955328152,"USD"
"Enugu","Udenu","ITN Routine","itn_routine","ITN Routine Net Procurement",92327011.4100172,"Naira"
"Enugu","Udenu","ITN Routine","itn_routine","ITN Routine Net Procurement",57704.3821312608,"USD"
"Enugu","Udenu","Malaria Vaccine","vacc","Malaria Vaccine Operational",13509415.8492476,"Naira"
"Enugu","Udenu","Malaria Vaccine","vacc","Malaria Vaccine Operational",8443.38490577975,"USD"
"Enugu","Udenu","Malaria Vaccine","vacc","Malaria Vaccine Procurement",230702992.960401,"Naira"
"Enugu","Udenu","Malaria Vaccine","vacc","Malaria Vaccine Procurement",144189.370600251,"USD"
"Enugu","Udenu","PMC","pmc","PMC Distribution",3258618.85550435,"Naira"
"Enugu","Udenu","PMC","pmc","PMC Distribution",2036.63678469022,"USD"
"Enugu","Udenu","PMC","pmc","PMC SP Procurement",94056899.976772,"Naira"
"Enugu","Udenu","PMC","pmc","PMC SP Procurement",58785.5624854825,"USD"
"Enugu","Udenu","Private Sector Case Management","cm_private","CM Private",420072619.311977,"Naira"
"Enugu","Udenu","Private Sector Case Management","cm_private","CM Private",262545.387069986,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM AL Distribution",48080080.956114,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM AL Distribution",30050.0505975713,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM AL Procurement",192320323.824456,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM AL Procurement",120200.202390285,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",7647608.39790294,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4779.75524868934,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",30590433.5916118,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",19119.0209947574,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RAS Distribution",134195.496134956,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RAS Distribution",83.8721850843475,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RAS Prcurement",536781.984539824,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RAS Prcurement",335.48874033739,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RDT Kits Distribution",5729351.88085887,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RDT Kits Distribution",3580.84492553679,"USD"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RDT Kits Procurement",22917407.5234355,"Naira"
"Enugu","Udenu","Public Sector Case Management","cm_public","CM RDT Kits Procurement",14323.3797021472,"USD"
"Enugu","Udi","IPTp","iptp","IPTp SP Distribution",7186499.20923404,"Naira"
"Enugu","Udi","IPTp","iptp","IPTp SP Distribution",4491.56200577127,"USD"
"Enugu","Udi","IPTp","iptp","IPTp SP Procurement",28745996.8369362,"Naira"
"Enugu","Udi","IPTp","iptp","IPTp SP Procurement",17966.2480230851,"USD"
