"intervention","full_name","state","value","currency"
"Capacity Building","CB LGA Primary Health Center Level","Kebbi",281063.25,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kebbi",74322675,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kebbi",46451.671875,"USD"
"Capacity Building","CB State Level","Kebbi",28313400,"Naira"
"Capacity Building","CB State Level","Kebbi",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Kebbi",30240000,"Naira"
"Governance & Coordination","GC LGA Level","Kebbi",18900,"USD"
"Governance & Coordination","GC State Level","Kebbi",169670420,"Naira"
"Governance & Coordination","GC State Level","Kebbi",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Kebbi",98317338,"Naira"
"Monitoring & Evaluation","M&E State Level","Kebbi",61448.33625,"USD"
"Social Behaviour Change","Ss Sbc ","Kebbi",381632314.509715,"Naira"
"Social Behaviour Change","Ss Sbc ","Kebbi",238520.196568572,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Kogi",473185596,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Kogi",295740.9975,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kogi",123163290,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kogi",76977.05625,"USD"
"Capacity Building","CB State Level","Kogi",28313400,"Naira"
"Capacity Building","CB State Level","Kogi",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Kogi",30240000,"Naira"
"Governance & Coordination","GC LGA Level","Kogi",18900,"USD"
"Governance & Coordination","GC State Level","Kogi",169670420,"Naira"
"Governance & Coordination","GC State Level","Kogi",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Kogi",98317338,"Naira"
"Monitoring & Evaluation","M&E State Level","Kogi",61448.33625,"USD"
"Social Behaviour Change","Ss Sbc ","Kogi",405378325.190319,"Naira"
"Social Behaviour Change","Ss Sbc ","Kogi",253361.453243949,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Kwara",307295820,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Kwara",192059.8875,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kwara",112545765,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Kwara",70341.103125,"USD"
"Capacity Building","CB State Level","Kwara",28313400,"Naira"
"Capacity Building","CB State Level","Kwara",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Kwara",23040000,"Naira"
"Governance & Coordination","GC LGA Level","Kwara",14400,"USD"
"Governance & Coordination","GC State Level","Kwara",169670420,"Naira"
"Governance & Coordination","GC State Level","Kwara",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Kwara",74908448,"Naira"
"Monitoring & Evaluation","M&E State Level","Kwara",46817.78,"USD"
"Social Behaviour Change","Ss Sbc ","Kwara",315482713.328031,"Naira"
"Social Behaviour Change","Ss Sbc ","Kwara",197176.695830019,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Lagos",185876496,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Lagos",116172.81,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Lagos",91310715,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Lagos",57069.196875,"USD"
"Capacity Building","CB State Level","Lagos",28313400,"Naira"
"Capacity Building","CB State Level","Lagos",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Lagos",28800000,"Naira"
"Governance & Coordination","GC LGA Level","Lagos",18000,"USD"
"Governance & Coordination","GC State Level","Lagos",169670420,"Naira"
"Governance & Coordination","GC State Level","Lagos",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Lagos",93635560,"Naira"
"Monitoring & Evaluation","M&E State Level","Lagos",58522.225,"USD"
"Social Behaviour Change","Ss Sbc ","Lagos",415555186.910578,"Naira"
"Social Behaviour Change","Ss Sbc ","Lagos",259721.991819111,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Nasarawa",390740376,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Nasarawa",244212.735,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Nasarawa",50964120,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Nasarawa",31852.575,"USD"
"Capacity Building","CB State Level","Nasarawa",28313400,"Naira"
"Capacity Building","CB State Level","Nasarawa",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Nasarawa",18720000,"Naira"
"Governance & Coordination","GC LGA Level","Nasarawa",11700,"USD"
"Governance & Coordination","GC State Level","Nasarawa",169670420,"Naira"
"Governance & Coordination","GC State Level","Nasarawa",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Nasarawa",60863114,"Naira"
"Monitoring & Evaluation","M&E State Level","Nasarawa",38039.44625,"USD"
"Social Behaviour Change","Ss Sbc ","Nasarawa",249333112.146347,"Naira"
"Social Behaviour Change","Ss Sbc ","Nasarawa",155833.195091467,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Niger",668555784,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Niger",417847.365,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Niger",63705150,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Niger",39815.71875,"USD"
"Capacity Building","CB State Level","Niger",28313400,"Naira"
"Capacity Building","CB State Level","Niger",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Niger",3.6e+07,"Naira"
"Governance & Coordination","GC LGA Level","Niger",22500,"USD"
"Governance & Coordination","GC State Level","Niger",169670420,"Naira"
"Governance & Coordination","GC State Level","Niger",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Niger",117044450,"Naira"
"Monitoring & Evaluation","M&E State Level","Niger",73152.78125,"USD"
"Social Behaviour Change","Ss Sbc ","Niger",464743351.891831,"Naira"
"Social Behaviour Change","Ss Sbc ","Niger",290464.594932394,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Ogun",303298476,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Ogun",189561.5475,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ogun",74322675,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ogun",46451.671875,"USD"
"Capacity Building","CB State Level","Ogun",28313400,"Naira"
"Capacity Building","CB State Level","Ogun",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Ogun",28800000,"Naira"
"Governance & Coordination","GC LGA Level","Ogun",18000,"USD"
"Governance & Coordination","GC State Level","Ogun",169670420,"Naira"
"Governance & Coordination","GC State Level","Ogun",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Ogun",93635560,"Naira"
"Monitoring & Evaluation","M&E State Level","Ogun",58522.225,"USD"
"Social Behaviour Change","Ss Sbc ","Ogun",400289894.33019,"Naira"
"Social Behaviour Change","Ss Sbc ","Ogun",250181.183956369,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Ondo",315290508,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Ondo",197056.5675,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ondo",63705150,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Ondo",39815.71875,"USD"
"Capacity Building","CB State Level","Ondo",28313400,"Naira"
"Capacity Building","CB State Level","Ondo",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Ondo",25920000,"Naira"
"Governance & Coordination","GC LGA Level","Ondo",16200,"USD"
"Governance & Coordination","GC State Level","Ondo",169670420,"Naira"
"Governance & Coordination","GC State Level","Ondo",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Ondo",84272004,"Naira"
"Monitoring & Evaluation","M&E State Level","Ondo",52670.0025,"USD"
"Social Behaviour Change","Ss Sbc ","Ondo",344317154.868765,"Naira"
"Social Behaviour Change","Ss Sbc ","Ondo",215198.221792978,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Osun",422719128,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Osun",264199.455,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Osun",59458140,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Osun",37161.3375,"USD"
"Capacity Building","CB State Level","Osun",28313400,"Naira"
"Capacity Building","CB State Level","Osun",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Osun",43200000,"Naira"
"Governance & Coordination","GC LGA Level","Osun",27000,"USD"
"Governance & Coordination","GC State Level","Osun",169670420,"Naira"
"Governance & Coordination","GC State Level","Osun",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Osun",140453340,"Naira"
"Monitoring & Evaluation","M&E State Level","Osun",87783.3375,"USD"
"Social Behaviour Change","Ss Sbc ","Osun",563119681.854335,"Naira"
"Social Behaviour Change","Ss Sbc ","Osun",351949.801158959,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Oyo",391240044,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Oyo",244525.0275,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Oyo",129533805,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Oyo",80958.628125,"USD"
"Capacity Building","CB State Level","Oyo",28313400,"Naira"
"Capacity Building","CB State Level","Oyo",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Oyo",47520000,"Naira"
"Governance & Coordination","GC LGA Level","Oyo",29700,"USD"
"Governance & Coordination","GC State Level","Oyo",169670420,"Naira"
"Governance & Coordination","GC State Level","Oyo",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Oyo",154498674,"Naira"
"Monitoring & Evaluation","M&E State Level","Oyo",96561.67125,"USD"
"Social Behaviour Change","Ss Sbc ","Oyo",595346410.635155,"Naira"
"Social Behaviour Change","Ss Sbc ","Oyo",372091.506646972,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Plateau",485677296,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Plateau",303548.31,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Plateau",53087625,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Plateau",33179.765625,"USD"
"Capacity Building","CB State Level","Plateau",28313400,"Naira"
"Capacity Building","CB State Level","Plateau",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Plateau",24480000,"Naira"
"Governance & Coordination","GC LGA Level","Plateau",15300,"USD"
"Governance & Coordination","GC State Level","Plateau",169670420,"Naira"
"Governance & Coordination","GC State Level","Plateau",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Plateau",79590226,"Naira"
"Monitoring & Evaluation","M&E State Level","Plateau",49743.89125,"USD"
"Social Behaviour Change","Ss Sbc ","Plateau",351101729.348938,"Naira"
"Social Behaviour Change","Ss Sbc ","Plateau",219438.580843086,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Rivers",212358900,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Rivers",132724.3125,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Rivers",70075665,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Rivers",43797.290625,"USD"
"Capacity Building","CB State Level","Rivers",28313400,"Naira"
"Capacity Building","CB State Level","Rivers",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Rivers",33120000,"Naira"
"Governance & Coordination","GC LGA Level","Rivers",20700,"USD"
"Governance & Coordination","GC State Level","Rivers",169670420,"Naira"
"Governance & Coordination","GC State Level","Rivers",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Rivers",107680894,"Naira"
"Monitoring & Evaluation","M&E State Level","Rivers",67300.55875,"USD"
"Social Behaviour Change","Ss Sbc ","Rivers",541069814.793773,"Naira"
"Social Behaviour Change","Ss Sbc ","Rivers",338168.634246108,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Sokoto",387742368,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Sokoto",242338.98,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Sokoto",55211130,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Sokoto",34506.95625,"USD"
"Capacity Building","CB State Level","Sokoto",28313400,"Naira"
"Capacity Building","CB State Level","Sokoto",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Sokoto",33120000,"Naira"
"Governance & Coordination","GC LGA Level","Sokoto",20700,"USD"
"Governance & Coordination","GC State Level","Sokoto",169670420,"Naira"
"Governance & Coordination","GC State Level","Sokoto",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Sokoto",107680894,"Naira"
"Monitoring & Evaluation","M&E State Level","Sokoto",67300.55875,"USD"
"Social Behaviour Change","Ss Sbc ","Sokoto",413859043.290535,"Naira"
"Social Behaviour Change","Ss Sbc ","Sokoto",258661.902056584,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Taraba",391739712,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Taraba",244837.32,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Taraba",40346595,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Taraba",25216.621875,"USD"
"Capacity Building","CB State Level","Taraba",28313400,"Naira"
"Capacity Building","CB State Level","Taraba",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Taraba",23040000,"Naira"
"Governance & Coordination","GC LGA Level","Taraba",14400,"USD"
"Governance & Coordination","GC State Level","Taraba",169670420,"Naira"
"Governance & Coordination","GC State Level","Taraba",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Taraba",74908448,"Naira"
"Monitoring & Evaluation","M&E State Level","Taraba",46817.78,"USD"
"Social Behaviour Change","Ss Sbc ","Taraba",284952128.167254,"Naira"
"Social Behaviour Change","Ss Sbc ","Taraba",178095.080104534,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Yobe",239840640,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Yobe",149900.4,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Yobe",48840615,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Yobe",30525.384375,"USD"
"Capacity Building","CB State Level","Yobe",28313400,"Naira"
"Capacity Building","CB State Level","Yobe",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Yobe",24480000,"Naira"
"Governance & Coordination","GC LGA Level","Yobe",15300,"USD"
"Governance & Coordination","GC State Level","Yobe",169670420,"Naira"
"Governance & Coordination","GC State Level","Yobe",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Yobe",79590226,"Naira"
"Monitoring & Evaluation","M&E State Level","Yobe",49743.89125,"USD"
"Social Behaviour Change","Ss Sbc ","Yobe",301913564.367685,"Naira"
"Social Behaviour Change","Ss Sbc ","Yobe",188695.977729803,"USD"
"Capacity Building","CB LGA Primary Health Center Level","Zamfara",339774240,"Naira"
"Capacity Building","CB LGA Primary Health Center Level","Zamfara",212358.9,"USD"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Zamfara",59458140,"Naira"
"Capacity Building","CB Secondary Health Facility Tertiary Health Facility Level","Zamfara",37161.3375,"USD"
"Capacity Building","CB State Level","Zamfara",28313400,"Naira"
"Capacity Building","CB State Level","Zamfara",17695.875,"USD"
"Governance & Coordination","GC LGA Level","Zamfara",20160000,"Naira"
"Governance & Coordination","GC LGA Level","Zamfara",12600,"USD"
"Governance & Coordination","GC State Level","Zamfara",169670420,"Naira"
"Governance & Coordination","GC State Level","Zamfara",106044.0125,"USD"
"Monitoring & Evaluation","M&E State Level","Zamfara",65544892,"Naira"
"Monitoring & Evaluation","M&E State Level","Zamfara",40965.5575,"USD"
"Social Behaviour Change","Ss Sbc ","Zamfara",249333112.146347,"Naira"
"Social Behaviour Change","Ss Sbc ","Zamfara",155833.195091467,"USD"
